,0
33020,0
33021,0
33022,1
33023,0
33024,0
33025,0
33026,0
33027,1
33028,0
33029,0
33030,0
33031,0
33032,1
33033,1
33034,1
33035,0
33036,1
33037,1
33038,0
33039,1
33040,0
33041,0
33042,1
33043,1
33044,1
33045,1
33046,0
33047,0
33048,0
33049,0
33050,1
33051,1
33052,0
33053,1
33054,1
33055,0
33056,1
33057,0
33058,0
33059,0
33060,1
33061,0
33062,0
33063,1
33064,1
33065,1
33066,0
33067,0
33068,1
33069,0
33070,0
33071,1
33072,0
33073,1
33074,0
33075,1
33076,0
33077,0
33078,0
33079,1
33080,0
33081,1
33082,0
33083,0
33084,1
33085,1
33086,0
33087,0
33088,0
33089,0
33090,0
33091,0
33092,1
33093,0
33094,1
33095,0
33096,1
33097,0
33098,0
33099,1
33100,0
33101,1
33102,0
33103,1
33104,0
33105,1
33106,1
33107,0
33108,0
33109,0
33110,1
33111,0
33112,0
33113,0
33114,0
33115,0
33116,0
33117,0
33118,0
33119,1
33120,0
33121,0
33122,1
33123,0
33124,0
33125,1
33126,0
33127,0
33128,1
33129,1
33130,0
33131,0
33132,0
33133,1
33134,0
33135,0
33136,0
33137,1
33138,0
33139,1
33140,0
33141,0
33142,0
33143,0
33144,0
33145,0
33146,1
33147,0
33148,1
33149,0
33150,0
33151,0
33152,0
33153,1
33154,1
33155,1
33156,0
33157,1
33158,0
33159,1
33160,1
33161,0
33162,0
33163,1
33164,0
33165,0
33166,0
33167,0
33168,0
33169,0
33170,0
33171,0
33172,1
33173,0
33174,0
33175,0
33176,0
33177,0
33178,0
33179,0
33180,0
33181,1
33182,0
33183,0
33184,1
33185,1
33186,0
33187,0
33188,0
33189,1
33190,0
33191,1
33192,1
33193,1
33194,0
33195,1
33196,0
33197,0
33198,1
33199,0
33200,1
33201,1
33202,0
33203,0
33204,0
33205,0
33206,1
33207,1
33208,0
33209,0
33210,0
33211,0
33212,0
33213,0
33214,0
33215,0
33216,0
33217,0
33218,0
33219,1
33220,0
33221,0
33222,0
33223,0
33224,1
33225,0
33226,0
33227,1
33228,0
33229,1
33230,0
33231,0
33232,0
33233,0
33234,0
33235,1
33236,0
33237,1
33238,0
33239,0
33240,1
33241,0
33242,0
33243,0
33244,0
33245,0
33246,0
33247,0
33248,0
33249,0
33250,0
33251,0
33252,1
33253,1
33254,0
33255,1
33256,0
33257,0
33258,1
33259,0
33260,0
33261,1
33262,1
33263,0
33264,0
33265,1
33266,0
33267,1
33268,0
33269,1
33270,0
33271,0
33272,0
33273,0
33274,0
33275,0
33276,0
33277,1
33278,0
33279,1
33280,1
33281,1
33282,0
33283,0
33284,0
33285,0
33286,0
33287,0
33288,1
33289,0
33290,0
33291,0
33292,1
33293,0
33294,0
33295,0
33296,0
33297,0
33298,0
33299,1
33300,0
33301,0
33302,1
33303,0
33304,0
33305,1
33306,1
33307,0
33308,1
33309,1
33310,1
33311,0
33312,0
33313,0
33314,1
33315,1
33316,0
33317,0
33318,0
33319,0
33320,0
33321,1
33322,0
33323,0
33324,0
33325,0
33326,0
33327,0
33328,0
33329,0
33330,1
33331,0
33332,1
33333,1
33334,0
33335,1
33336,0
33337,0
33338,0
33339,0
33340,0
33341,0
33342,1
33343,0
33344,1
33345,0
33346,0
33347,1
33348,1
33349,0
33350,0
33351,0
33352,1
33353,1
33354,0
33355,0
33356,0
33357,0
33358,1
33359,0
33360,0
33361,0
33362,0
33363,1
33364,0
33365,0
33366,0
33367,1
33368,0
33369,0
33370,1
33371,0
33372,0
33373,0
33374,0
33375,0
33376,0
33377,1
33378,0
33379,1
33380,0
33381,0
33382,1
33383,1
33384,0
33385,0
33386,0
33387,0
33388,0
33389,0
33390,0
33391,0
33392,0
33393,1
33394,0
33395,0
33396,1
33397,0
33398,0
33399,1
33400,1
33401,0
33402,0
33403,0
33404,0
33405,0
33406,0
33407,0
33408,1
33409,1
33410,1
33411,0
33412,0
33413,0
33414,1
33415,0
33416,0
33417,0
33418,1
33419,1
33420,1
33421,1
33422,0
33423,0
33424,0
33425,0
33426,1
33427,1
33428,1
33429,0
33430,0
33431,1
33432,0
33433,0
33434,1
33435,0
33436,1
33437,0
33438,0
33439,0
33440,0
33441,1
33442,0
33443,0
33444,0
33445,1
33446,0
33447,0
33448,0
33449,1
33450,0
33451,1
33452,1
33453,1
33454,1
33455,0
33456,0
33457,1
33458,1
33459,0
33460,1
33461,0
33462,0
33463,1
33464,0
33465,0
33466,0
33467,0
33468,1
33469,0
33470,0
33471,0
33472,0
33473,0
33474,0
33475,0
33476,0
33477,0
33478,0
33479,0
33480,0
33481,0
33482,0
33483,0
33484,0
33485,0
33486,0
33487,1
33488,0
33489,0
33490,1
33491,1
33492,0
33493,0
33494,1
33495,0
33496,1
33497,0
33498,1
33499,0
33500,1
33501,0
33502,0
33503,0
33504,1
33505,0
33506,0
33507,0
33508,1
33509,0
33510,0
33511,0
33512,0
33513,0
33514,1
33515,0
33516,1
33517,0
33518,1
33519,0
33520,1
33521,0
33522,0
33523,0
33524,1
33525,1
33526,0
33527,0
33528,0
33529,1
33530,1
33531,0
33532,0
33533,1
33534,1
33535,1
33536,0
33537,0
33538,0
33539,0
33540,0
33541,0
33542,0
33543,1
33544,0
33545,0
33546,0
33547,0
33548,0
33549,0
33550,1
33551,0
33552,0
33553,0
33554,1
33555,0
33556,1
33557,1
33558,1
33559,0
33560,1
33561,1
33562,0
33563,1
33564,0
33565,0
33566,1
33567,0
33568,0
33569,0
33570,1
33571,0
33572,0
33573,0
33574,0
33575,0
33576,0
33577,0
33578,0
33579,1
33580,1
33581,1
33582,0
33583,0
33584,1
33585,1
33586,1
33587,0
33588,1
33589,1
33590,0
33591,0
33592,0
33593,1
33594,0
33595,0
33596,0
33597,0
33598,0
33599,0
33600,0
33601,1
33602,0
33603,1
33604,0
33605,1
33606,0
33607,0
33608,0
33609,0
33610,1
33611,0
33612,1
33613,0
33614,1
33615,0
33616,0
33617,0
33618,0
33619,0
33620,0
33621,0
33622,0
33623,0
33624,0
33625,1
33626,0
33627,0
33628,1
33629,0
33630,0
33631,1
33632,0
33633,1
33634,0
33635,1
33636,0
33637,0
33638,0
33639,0
33640,0
33641,0
33642,0
33643,0
33644,1
33645,0
33646,0
33647,1
33648,0
33649,0
33650,0
33651,0
33652,0
33653,0
33654,1
33655,1
33656,1
33657,1
33658,0
33659,1
33660,0
33661,0
33662,0
33663,0
33664,1
33665,1
33666,0
33667,0
33668,0
33669,1
33670,0
33671,0
33672,0
33673,0
33674,0
33675,0
33676,0
33677,0
33678,0
33679,1
33680,0
33681,0
33682,0
33683,0
33684,1
33685,0
33686,1
33687,1
33688,0
33689,0
33690,0
33691,0
33692,0
33693,1
33694,0
33695,0
33696,0
33697,1
33698,0
33699,1
33700,1
33701,0
33702,0
33703,1
33704,0
33705,1
33706,0
33707,0
33708,0
33709,0
33710,1
33711,1
33712,0
33713,0
33714,0
33715,1
33716,0
33717,0
33718,1
33719,0
33720,0
33721,1
33722,1
33723,1
33724,0
33725,0
33726,0
33727,0
33728,0
33729,0
33730,1
33731,1
33732,0
33733,0
33734,1
33735,0
33736,1
33737,0
33738,0
33739,1
33740,0
33741,0
33742,0
33743,0
33744,0
33745,0
33746,0
33747,0
33748,0
33749,1
33750,1
33751,0
33752,1
33753,0
33754,1
33755,0
33756,1
33757,0
33758,0
33759,1
33760,0
33761,0
33762,0
33763,0
33764,1
33765,0
33766,0
33767,1
33768,0
33769,0
33770,0
33771,0
33772,0
33773,1
33774,1
33775,1
33776,0
33777,1
33778,0
33779,0
33780,0
33781,1
33782,0
33783,1
33784,1
33785,0
33786,0
33787,0
33788,0
33789,0
33790,0
33791,1
33792,1
33793,0
33794,0
33795,0
33796,0
33797,0
33798,1
33799,0
33800,1
33801,0
33802,0
33803,0
33804,0
33805,0
33806,0
33807,0
33808,1
33809,0
33810,1
33811,0
33812,1
33813,0
33814,0
33815,0
33816,0
33817,0
33818,0
33819,1
33820,0
33821,0
33822,0
33823,0
33824,0
33825,0
33826,0
33827,0
33828,0
33829,0
33830,0
33831,1
33832,1
33833,0
33834,0
33835,0
33836,0
33837,0
33838,0
33839,1
33840,1
33841,0
33842,0
33843,0
33844,0
33845,0
33846,0
33847,0
33848,0
33849,1
33850,0
33851,1
33852,1
33853,0
33854,0
33855,0
33856,0
33857,0
33858,1
33859,0
33860,0
33861,0
33862,1
33863,0
33864,0
33865,1
33866,0
33867,0
33868,0
33869,0
33870,1
33871,0
33872,0
33873,1
33874,1
33875,1
33876,0
33877,1
33878,1
33879,0
33880,1
33881,1
33882,0
33883,0
33884,0
33885,0
33886,0
33887,1
33888,0
33889,1
33890,0
33891,0
33892,0
33893,0
33894,0
33895,1
33896,0
33897,1
33898,1
33899,1
33900,0
33901,1
33902,0
33903,1
33904,0
33905,0
33906,1
33907,1
33908,0
33909,0
33910,0
33911,0
33912,0
33913,0
33914,0
33915,1
33916,1
33917,1
33918,0
33919,1
33920,0
33921,0
33922,0
33923,1
33924,0
33925,1
33926,0
33927,0
33928,0
33929,0
33930,1
33931,0
33932,0
33933,0
33934,1
33935,1
33936,0
33937,1
33938,0
33939,0
33940,0
33941,0
33942,0
33943,1
33944,1
33945,0
33946,0
33947,0
33948,0
33949,0
33950,0
33951,0
33952,0
33953,1
33954,1
33955,0
33956,0
33957,0
33958,0
33959,0
33960,1
33961,0
33962,1
33963,1
33964,0
33965,1
33966,0
33967,0
33968,0
33969,1
33970,1
33971,0
33972,0
33973,0
33974,1
33975,0
33976,0
33977,1
33978,0
33979,0
33980,0
33981,0
33982,0
33983,1
33984,0
33985,0
33986,1
33987,0
33988,1
33989,0
33990,0
33991,0
33992,0
33993,0
33994,0
33995,0
33996,1
33997,1
33998,0
33999,0
34000,0
34001,0
34002,0
34003,0
34004,0
34005,0
34006,0
34007,0
34008,0
34009,1
34010,1
34011,0
34012,0
34013,1
34014,0
34015,1
34016,1
34017,0
34018,0
34019,0
34020,1
34021,0
34022,0
34023,1
34024,0
34025,0
34026,1
34027,0
34028,0
34029,0
34030,0
34031,1
34032,1
34033,0
34034,1
34035,1
34036,1
34037,0
34038,0
34039,1
34040,0
34041,0
34042,1
34043,0
34044,1
34045,1
34046,1
34047,1
34048,0
34049,0
34050,0
34051,0
34052,0
34053,1
34054,1
34055,1
34056,0
34057,1
34058,1
34059,0
34060,0
34061,0
34062,1
34063,0
34064,1
34065,0
34066,0
34067,1
34068,0
34069,0
34070,1
34071,0
34072,0
34073,0
34074,0
34075,0
34076,1
34077,0
34078,0
34079,0
34080,0
34081,0
34082,1
34083,0
34084,1
34085,1
34086,1
34087,1
34088,0
34089,0
34090,0
34091,0
34092,0
34093,0
34094,0
34095,1
34096,0
34097,1
34098,0
34099,0
34100,1
34101,0
34102,0
34103,0
34104,0
34105,0
34106,0
34107,0
34108,1
34109,0
34110,0
34111,0
34112,1
34113,0
34114,0
34115,0
34116,0
34117,0
34118,0
34119,1
34120,1
34121,0
34122,0
34123,0
34124,1
34125,0
34126,1
34127,1
34128,0
34129,0
34130,1
34131,0
34132,0
34133,0
34134,0
34135,0
34136,1
34137,0
34138,1
34139,1
34140,0
34141,1
34142,0
34143,0
34144,0
34145,1
34146,1
34147,0
34148,0
34149,1
34150,0
34151,0
34152,0
34153,0
34154,0
34155,0
34156,1
34157,0
34158,1
34159,1
34160,0
34161,0
34162,0
34163,1
34164,1
34165,0
34166,0
34167,1
34168,0
34169,1
34170,0
34171,1
34172,0
34173,0
34174,0
34175,0
34176,1
34177,0
34178,1
34179,1
34180,0
34181,1
34182,1
34183,1
34184,0
34185,1
34186,0
34187,0
34188,0
34189,0
34190,1
34191,0
34192,0
34193,1
34194,1
34195,0
34196,1
34197,0
34198,0
34199,1
34200,0
34201,0
34202,0
34203,0
34204,1
34205,0
34206,0
34207,0
34208,0
34209,1
34210,1
34211,0
34212,1
34213,1
34214,0
34215,0
34216,0
34217,1
34218,0
34219,0
34220,0
34221,1
34222,0
34223,1
34224,0
34225,1
34226,1
34227,1
34228,0
34229,1
34230,1
34231,1
34232,0
34233,0
34234,1
34235,1
34236,0
34237,0
34238,1
34239,0
34240,0
34241,0
34242,0
34243,0
34244,1
34245,0
34246,0
34247,0
34248,0
34249,0
34250,1
34251,0
34252,1
34253,0
34254,0
34255,1
34256,1
34257,0
34258,0
34259,1
34260,0
34261,1
34262,0
34263,1
34264,1
34265,1
34266,0
34267,0
34268,1
34269,1
34270,1
34271,0
34272,1
34273,1
34274,1
34275,1
34276,1
34277,1
34278,0
34279,0
34280,1
34281,0
34282,1
34283,0
34284,0
34285,0
34286,1
34287,0
34288,0
34289,0
34290,0
34291,1
34292,0
34293,0
34294,0
34295,0
34296,0
34297,0
34298,1
34299,0
34300,0
34301,0
34302,0
34303,1
34304,0
34305,0
34306,0
34307,1
34308,1
34309,0
34310,0
34311,0
34312,0
34313,1
34314,0
34315,0
34316,0
34317,1
34318,0
34319,1
34320,0
34321,0
34322,0
34323,1
34324,0
34325,0
34326,0
34327,0
34328,0
34329,0
34330,1
34331,1
34332,0
34333,1
34334,0
34335,0
34336,0
34337,0
34338,0
34339,0
34340,0
34341,1
34342,0
34343,0
34344,1
34345,0
34346,1
34347,1
34348,0
34349,0
34350,0
34351,0
34352,0
34353,0
34354,0
34355,0
34356,0
34357,0
34358,0
34359,0
34360,0
34361,0
34362,0
34363,0
34364,0
34365,0
34366,0
34367,0
34368,0
34369,0
34370,1
34371,0
34372,0
34373,0
34374,0
34375,0
34376,0
34377,1
34378,0
34379,0
34380,0
34381,0
34382,0
34383,1
34384,1
34385,0
34386,0
34387,0
34388,0
34389,1
34390,0
34391,0
34392,0
34393,0
34394,1
34395,0
34396,1
34397,0
34398,1
34399,0
34400,0
34401,1
34402,0
34403,0
34404,1
34405,1
34406,0
34407,0
34408,0
34409,1
34410,0
34411,0
34412,1
34413,0
34414,0
34415,1
34416,0
34417,1
34418,0
34419,1
34420,0
34421,1
34422,1
34423,0
34424,0
34425,0
34426,1
34427,0
34428,0
34429,0
34430,0
34431,0
34432,0
34433,1
34434,1
34435,1
34436,1
34437,0
34438,0
34439,0
34440,0
34441,1
34442,0
34443,0
34444,0
34445,1
34446,0
34447,0
34448,0
34449,0
34450,1
34451,0
34452,0
34453,0
34454,1
34455,0
34456,0
34457,0
34458,1
34459,1
34460,1
34461,0
34462,0
34463,1
34464,1
34465,0
34466,1
34467,0
34468,1
34469,0
34470,0
34471,1
34472,0
34473,1
34474,0
34475,0
34476,0
34477,0
34478,1
34479,1
34480,0
34481,1
34482,0
34483,0
34484,0
34485,1
34486,0
34487,1
34488,0
34489,0
34490,0
34491,0
34492,1
34493,0
34494,0
34495,0
34496,0
34497,0
34498,0
34499,0
34500,0
34501,0
34502,0
34503,0
34504,1
34505,0
34506,1
34507,0
34508,0
34509,1
34510,0
34511,1
34512,0
34513,0
34514,0
34515,0
34516,1
34517,0
34518,0
34519,1
34520,0
34521,0
34522,0
34523,0
34524,0
34525,1
34526,1
34527,1
34528,1
34529,0
34530,1
34531,1
34532,0
34533,1
34534,1
34535,0
34536,0
34537,0
34538,0
34539,0
34540,0
34541,0
34542,0
34543,0
34544,1
34545,0
34546,0
34547,1
34548,0
34549,0
34550,0
34551,0
34552,1
34553,1
34554,0
34555,1
34556,0
34557,0
34558,0
34559,1
34560,0
34561,0
34562,0
34563,1
34564,1
34565,1
34566,0
34567,1
34568,1
34569,0
34570,0
34571,0
34572,0
34573,0
34574,0
34575,0
34576,0
34577,1
34578,0
34579,0
34580,0
34581,0
34582,0
34583,0
34584,0
34585,1
34586,0
34587,0
34588,0
34589,1
34590,1
34591,0
34592,1
34593,0
34594,1
34595,0
34596,0
34597,0
34598,0
34599,0
34600,1
34601,1
34602,0
34603,0
34604,0
34605,0
34606,1
34607,1
34608,0
34609,0
34610,0
34611,0
34612,0
34613,1
34614,0
34615,0
34616,1
34617,1
34618,0
34619,1
34620,0
34621,1
34622,0
34623,0
34624,1
34625,0
34626,1
34627,0
34628,0
34629,0
34630,0
34631,0
34632,1
34633,0
34634,0
34635,0
34636,0
34637,0
34638,0
34639,0
34640,0
34641,0
34642,0
34643,0
34644,0
34645,0
34646,1
34647,0
34648,0
34649,0
34650,0
34651,0
34652,1
34653,0
34654,0
34655,1
34656,0
34657,0
34658,0
34659,0
34660,1
34661,1
34662,0
34663,1
34664,1
34665,0
34666,0
34667,0
34668,0
34669,0
34670,0
34671,1
34672,0
34673,0
34674,0
34675,0
34676,0
34677,0
34678,1
34679,0
34680,0
34681,0
34682,1
34683,0
34684,0
34685,0
34686,0
34687,0
34688,0
34689,0
34690,0
34691,1
34692,0
34693,1
34694,1
34695,0
34696,0
34697,0
34698,0
34699,0
34700,0
34701,0
34702,0
34703,1
34704,0
34705,1
34706,0
34707,0
34708,1
34709,0
34710,0
34711,0
34712,1
34713,1
34714,0
34715,1
34716,0
34717,0
34718,0
34719,1
34720,0
34721,0
34722,0
34723,0
34724,0
34725,1
34726,0
34727,1
34728,0
34729,0
34730,1
34731,0
34732,0
34733,1
34734,0
34735,1
34736,1
34737,0
34738,1
34739,1
34740,1
34741,0
34742,1
34743,0
34744,0
34745,0
34746,0
34747,0
34748,0
34749,0
34750,1
34751,0
34752,0
34753,1
34754,1
34755,0
34756,1
34757,1
34758,0
34759,0
34760,0
34761,0
34762,0
34763,1
34764,1
34765,0
34766,0
34767,0
34768,1
34769,1
34770,0
34771,1
34772,1
34773,0
34774,0
34775,1
34776,0
34777,1
34778,0
34779,0
34780,1
34781,0
34782,0
34783,0
34784,1
34785,0
34786,0
34787,1
34788,0
34789,0
34790,0
34791,0
34792,0
34793,0
34794,1
34795,1
34796,0
34797,0
34798,0
34799,0
34800,0
34801,0
34802,1
34803,1
34804,0
34805,0
34806,0
34807,0
34808,0
34809,0
34810,0
34811,0
34812,1
34813,1
34814,0
34815,0
34816,1
34817,0
34818,1
34819,1
34820,1
34821,1
34822,0
34823,0
34824,0
34825,0
34826,1
34827,0
34828,1
34829,0
34830,0
34831,0
34832,1
34833,0
34834,0
34835,0
34836,0
34837,1
34838,1
34839,0
34840,1
34841,1
34842,1
34843,1
34844,1
34845,0
34846,0
34847,1
34848,1
34849,0
34850,0
34851,0
34852,0
34853,1
34854,0
34855,0
34856,1
34857,1
34858,1
34859,0
34860,0
34861,1
34862,1
34863,0
34864,1
34865,0
34866,1
34867,1
34868,1
34869,1
34870,0
34871,1
34872,0
34873,0
34874,0
34875,0
34876,0
34877,1
34878,0
34879,1
34880,0
34881,0
34882,0
34883,1
34884,0
34885,0
34886,0
34887,0
34888,0
34889,0
34890,0
34891,0
34892,0
34893,0
34894,0
34895,0
34896,0
34897,0
34898,0
34899,0
34900,0
34901,0
34902,0
34903,0
34904,0
34905,0
34906,1
34907,1
34908,0
34909,0
34910,0
34911,0
34912,0
34913,1
34914,1
34915,0
34916,0
34917,0
34918,0
34919,1
34920,1
34921,0
34922,1
34923,0
34924,0
34925,0
34926,0
34927,0
34928,1
34929,0
34930,1
34931,0
34932,0
34933,0
34934,0
34935,0
34936,0
34937,0
34938,0
34939,0
34940,1
34941,1
34942,1
34943,0
34944,0
34945,0
34946,0
34947,1
34948,1
34949,1
34950,0
34951,0
34952,0
34953,0
34954,0
34955,1
34956,0
34957,0
34958,1
34959,1
34960,0
34961,0
34962,0
34963,1
34964,1
34965,0
34966,0
34967,0
34968,0
34969,0
34970,1
34971,0
34972,0
34973,0
34974,0
34975,0
34976,0
34977,0
34978,1
34979,0
34980,1
34981,1
34982,0
34983,0
34984,0
34985,1
34986,0
34987,1
34988,0
34989,0
34990,1
34991,0
34992,1
34993,0
34994,0
34995,0
34996,0
34997,0
34998,0
34999,1
35000,0
35001,1
35002,0
35003,0
35004,1
35005,1
35006,0
35007,1
35008,1
35009,1
35010,0
35011,0
35012,0
35013,0
35014,1
35015,0
35016,0
35017,0
35018,0
35019,0
35020,0
35021,1
35022,0
35023,0
35024,0
35025,0
35026,0
35027,1
35028,0
35029,1
35030,0
35031,0
35032,0
35033,1
35034,0
35035,1
35036,0
35037,1
35038,0
35039,1
35040,0
35041,0
35042,0
35043,0
35044,0
35045,1
35046,0
35047,0
35048,0
35049,1
35050,1
35051,1
35052,0
35053,0
35054,0
35055,0
35056,0
35057,0
35058,0
35059,0
35060,0
35061,1
35062,0
35063,0
35064,0
35065,0
35066,0
35067,0
35068,1
35069,1
35070,0
35071,0
35072,0
35073,0
35074,0
35075,1
35076,0
35077,0
35078,0
35079,1
35080,1
35081,1
35082,0
35083,0
35084,0
35085,0
35086,0
35087,0
35088,0
35089,1
35090,0
35091,0
35092,1
35093,1
35094,0
35095,1
35096,1
35097,0
35098,0
35099,0
35100,0
35101,1
35102,0
35103,1
35104,1
35105,0
35106,1
35107,1
35108,1
35109,0
35110,0
35111,0
35112,0
35113,0
35114,0
35115,0
35116,0
35117,0
35118,0
35119,0
35120,1
35121,1
35122,0
35123,1
35124,1
35125,1
35126,0
35127,0
35128,0
35129,1
35130,0
35131,1
35132,0
35133,1
35134,0
35135,0
35136,1
35137,1
35138,0
35139,0
35140,1
35141,0
35142,1
35143,0
35144,0
35145,1
35146,0
35147,0
35148,0
35149,1
35150,0
35151,0
35152,0
35153,1
35154,0
35155,0
35156,0
35157,1
35158,0
35159,1
35160,0
35161,0
35162,0
35163,0
35164,0
35165,0
35166,1
35167,0
35168,0
35169,0
35170,1
35171,0
35172,0
35173,1
35174,0
35175,0
35176,1
35177,1
35178,1
35179,0
35180,0
35181,0
35182,1
35183,1
35184,0
35185,0
35186,0
35187,0
35188,0
35189,0
35190,0
35191,0
35192,1
35193,1
35194,0
35195,0
35196,0
35197,0
35198,0
35199,0
35200,0
35201,0
35202,0
35203,1
35204,0
35205,0
35206,0
35207,0
35208,0
35209,0
35210,0
35211,0
35212,0
35213,0
35214,0
35215,0
35216,1
35217,0
35218,0
35219,1
35220,0
35221,1
35222,1
35223,0
35224,1
35225,0
35226,1
35227,1
35228,0
35229,1
35230,0
35231,0
35232,0
35233,1
35234,0
35235,0
35236,1
35237,1
35238,0
35239,0
35240,0
35241,1
35242,0
35243,0
35244,0
35245,0
35246,1
35247,1
35248,0
35249,0
35250,1
35251,1
35252,1
35253,1
35254,0
35255,1
35256,1
35257,0
35258,0
35259,1
35260,0
35261,1
35262,0
35263,0
35264,0
35265,1
35266,0
35267,0
35268,0
35269,1
35270,1
35271,0
35272,1
35273,0
35274,1
35275,0
35276,0
35277,0
35278,1
35279,1
35280,0
35281,1
35282,1
35283,1
35284,1
35285,0
35286,0
35287,0
35288,0
35289,0
35290,0
35291,1
35292,0
35293,0
35294,1
35295,0
35296,0
35297,0
35298,0
35299,0
35300,0
35301,1
35302,0
35303,1
35304,1
35305,1
35306,1
35307,1
35308,0
35309,1
35310,1
35311,0
35312,0
35313,0
35314,1
35315,1
35316,1
35317,0
35318,0
35319,0
35320,1
35321,0
35322,0
35323,1
35324,0
35325,0
35326,1
35327,0
35328,0
35329,0
35330,0
35331,0
35332,0
35333,0
35334,0
35335,1
35336,0
35337,1
35338,0
35339,0
35340,1
35341,0
35342,0
35343,1
35344,1
35345,0
35346,0
35347,0
35348,0
35349,0
35350,0
35351,1
35352,0
35353,0
35354,0
35355,1
35356,0
35357,0
35358,1
35359,0
35360,0
35361,0
35362,1
35363,0
35364,1
35365,0
35366,0
35367,0
35368,1
35369,0
35370,0
35371,1
35372,0
35373,0
35374,1
35375,0
35376,0
35377,0
35378,1
35379,0
35380,0
35381,1
35382,0
35383,1
35384,1
35385,1
35386,0
35387,0
35388,1
35389,0
35390,0
35391,0
35392,1
35393,0
35394,1
35395,0
35396,0
35397,1
35398,0
35399,0
35400,0
35401,1
35402,0
35403,1
35404,0
35405,1
35406,1
35407,0
35408,0
35409,1
35410,0
35411,0
35412,0
35413,1
35414,1
35415,0
35416,0
35417,0
35418,1
35419,0
35420,1
35421,0
35422,0
35423,0
35424,0
35425,1
35426,0
35427,0
35428,0
35429,0
35430,0
35431,0
35432,0
35433,0
35434,0
35435,1
35436,0
35437,1
35438,0
35439,1
35440,0
35441,1
35442,1
35443,0
35444,0
35445,1
35446,0
35447,0
35448,0
35449,0
35450,1
35451,1
35452,0
35453,0
35454,0
35455,1
35456,1
35457,1
35458,0
35459,0
35460,0
35461,0
35462,0
35463,1
35464,1
35465,0
35466,1
35467,0
35468,1
35469,0
35470,1
35471,0
35472,0
35473,1
35474,0
35475,0
35476,0
35477,0
35478,1
35479,1
35480,0
35481,0
35482,1
35483,0
35484,0
35485,0
35486,1
35487,0
35488,0
35489,0
35490,0
35491,0
35492,0
35493,1
35494,1
35495,1
35496,0
35497,0
35498,0
35499,0
35500,1
35501,0
35502,0
35503,0
35504,0
35505,0
35506,0
35507,1
35508,0
35509,0
35510,0
35511,0
35512,1
35513,0
35514,1
35515,0
35516,0
35517,1
35518,1
35519,1
35520,1
35521,0
35522,1
35523,0
35524,0
35525,1
35526,0
35527,1
35528,1
35529,0
35530,0
35531,0
35532,0
35533,1
35534,0
35535,0
35536,1
35537,0
35538,0
35539,1
35540,1
35541,1
35542,1
35543,1
35544,1
35545,1
35546,1
35547,0
35548,1
35549,0
35550,0
35551,1
35552,1
35553,1
35554,0
35555,0
35556,0
35557,0
35558,1
35559,1
35560,0
35561,0
35562,0
35563,0
35564,0
35565,0
35566,0
35567,0
35568,0
35569,0
35570,0
35571,1
35572,0
35573,0
35574,1
35575,0
35576,0
35577,0
35578,0
35579,0
35580,0
35581,1
35582,1
35583,0
35584,1
35585,0
35586,0
35587,0
35588,0
35589,1
35590,1
35591,0
35592,1
35593,1
35594,0
35595,1
35596,1
35597,0
35598,1
35599,0
35600,0
35601,1
35602,0
35603,0
35604,0
35605,0
35606,1
35607,1
35608,0
35609,1
35610,0
35611,1
35612,1
35613,0
35614,0
35615,0
35616,0
35617,1
35618,1
35619,1
35620,0
35621,0
35622,1
35623,1
35624,0
35625,0
35626,0
35627,0
35628,1
35629,1
35630,0
35631,0
35632,0
35633,1
35634,0
35635,0
35636,0
35637,0
35638,0
35639,0
35640,0
35641,0
35642,0
35643,1
35644,0
35645,1
35646,0
35647,0
35648,0
35649,0
35650,1
35651,1
35652,0
35653,0
35654,0
35655,1
35656,1
35657,1
35658,1
35659,1
35660,1
35661,0
35662,1
35663,0
35664,0
35665,0
35666,1
35667,0
35668,0
35669,0
35670,0
35671,0
35672,0
35673,0
35674,0
35675,0
35676,1
35677,1
35678,0
35679,0
35680,0
35681,0
35682,1
35683,0
35684,1
35685,1
35686,0
35687,1
35688,0
35689,0
35690,0
35691,1
35692,0
35693,0
35694,1
35695,0
35696,1
35697,0
35698,1
35699,1
35700,1
35701,1
35702,0
35703,0
35704,1
35705,0
35706,1
35707,0
35708,1
35709,0
35710,0
35711,0
35712,0
35713,1
35714,0
35715,1
35716,0
35717,0
35718,0
35719,1
35720,0
35721,0
35722,1
35723,0
35724,1
35725,1
35726,0
35727,0
35728,1
35729,0
35730,0
35731,0
35732,0
35733,0
35734,0
35735,1
35736,0
35737,0
35738,0
35739,1
35740,1
35741,0
35742,0
35743,0
35744,0
35745,0
35746,0
35747,1
35748,0
35749,1
35750,1
35751,0
35752,0
35753,0
35754,0
35755,0
35756,0
35757,1
35758,0
35759,1
35760,0
35761,0
35762,1
35763,1
35764,1
35765,0
35766,0
35767,0
35768,0
35769,0
35770,1
35771,0
35772,0
35773,0
35774,0
35775,0
35776,1
35777,1
35778,0
35779,1
35780,0
35781,0
35782,0
35783,0
35784,0
35785,0
35786,1
35787,1
35788,0
35789,0
35790,0
35791,1
35792,0
35793,1
35794,0
35795,0
35796,0
35797,0
35798,1
35799,0
35800,0
35801,0
35802,1
35803,1
35804,0
35805,0
35806,1
35807,1
35808,1
35809,0
35810,0
35811,0
35812,0
35813,1
35814,0
35815,0
35816,0
35817,0
35818,0
